,Type,Score,prop.spp.IndicatorClass_DOC_high,prop.spp.Trophic.I,prop.spp.BCG3,prop.spp.ZHR
ALAC2_6.17.07_1,str,0.364937106,0.951659544,0.367846447,0.140242435,0
ALWC1_6.18.07_1,str,0.767501196,2.299226339,0.322043796,0.448734648,0
CBAH1_10.9.07_1,str,0.487094045,1.114824066,0.775436075,0.058116039,0
CBAH1_11.6.08_1,str,0.466952768,1.224882693,0.510174697,0,0.13275368
CBAH1_6.16.08_1,str,0.466188949,0.966161022,0.359088198,0.292333688,0.247172886
CBAH1_6.28.07_1,str,0.707700619,1.938563384,0.407290683,0.331446843,0.153501568
CBES1_6.10.07_1,str,0.49076687,0.627501367,0.712900908,0.165600191,0.457065016
CBLA1_10.7.07_1,str,0.555639366,1.224882693,0.510174697,0.487500072,0
CBLA1_11.6.08_1,str,0.686415553,1.137475102,1.278110537,0.154122992,0.17595358
CBLA1_6.10.07_1,str,0.318320967,0.770390124,0.314724618,0.188169126,0
CBLA1_6.4.08_1,str,0.286288893,0.555786925,0.526188765,0.063179882,0
CLSD1_7.4.07_1,str,0.333748482,0.727167079,0.225212254,0.382614596,0
DGKC1_6.4.08_1,str,0.732692436,1.11480118,1.436352794,0.132442883,0.247172886
FCFC1_6.19.08_1,str,0.578566837,0.134512561,0.329711505,1.104464235,0.745579047
GSAT1_7.3.07_1,str,0.633762466,0.288185813,0,0.672528995,1.574335055
LADC1_6.28.07_1,str,0.612716313,1.693333127,0.757532126,0,0
LALA1_6.27.07_1,str,0.353771995,0,1.103539341,0.058347145,0.253201493
LALK1_6.27.07_1,str,0.570154531,0.564952758,0.415436496,0.987085672,0.3131432
MALV1_7.2.07_1,str,0.298572279,0.94315357,0.251135547,0,0
MAMC2_6.13.08_1,str,0.611854317,0.85813901,0.609720979,0.662243604,0.317313674
MAMC2_7.2.07_1,str,0.674076029,1.005798398,0.67029797,0.558818363,0.461389387
MAMD1_6.13.08_1,str,0.779340416,1.412381894,0.43274635,0.538304045,0.733929374
MAMD1_7.1.07_1,str,0.464523068,0.605190207,0.736664271,0.043937278,0.472300517
MCMC1_6.18.08_1,str,0.788590474,0.927764894,1.149359088,0.852929973,0.224307942
SACJ1_6.19.08_1,str,0.910625598,1.248577321,1.131127825,0.484202654,0.77859459
SASA1_6.20.08_1,str,0.313610348,0,0.307730738,0.772742209,0.173968444
SASN1_6.20.08_1,str,0.704184664,0.810522599,1.726556886,0.279659172,0
SC-MB_6.17.14_1,str,0.662977532,0.642298772,0.287339772,0.600731873,1.121539711
SCSC2_6.20.07_1,str,0.548024894,0.630930029,0.962661979,0.59850757,0
SDBC1_6.6.07_1,str,0.880291306,2.390184744,0.399458169,0.731522312,0
SDBG1_7.5.07_1,str,0.474797629,0.864557439,0.552498203,0.245984616,0.236150258
SDSD1_6.12.07_1,str,0.388583462,0.869844231,0.362297973,0.227917289,0.094274353
SDSD3_10.8.07_1,str,0.608112657,0.717088326,1.630454522,0.084907779,0
SDSD3_11.6.08_1,str,0.630877627,1.521026655,0.532610893,0.319323344,0.150549615
SDSD3_6.2.08_1,str,0.340042232,0.407577078,0.947139777,0.005452071,0
SDSD3_6.6.07_1,str,0.621579014,0.862345574,0.694404449,0.658527271,0.271038764
SDSR1_6.13.08_1,str,0.254737675,0.31214433,0.67029797,0.0365084,0
SGCC1_6.20.07_1,str,0.218354634,0,0.576995134,0.296423401,0
SGCR1_6.21.07_1,str,0.616761382,0,0.669694792,0.509258419,1.288092318
SGLT506_6.7.10_1,str,0.313538556,0,0,1.254154224,0
SGLT506_7.6.12_1,str,0.659521451,1.470503539,0.580065551,0.587516712,0
SGWC1_10.5.07_1,str,0.388395333,0.313862643,0.769326845,0.296423401,0.173968444
SGWC1_11.2.08_1,str,0.613587999,0.493163046,0.93379978,0.628261972,0.399127197
SGWC1_6.20.07_1,str,0.488676289,0.121742905,0.735251769,1.097710483,0
SGWC1_6.9.08_1,str,0.396865353,0.254070967,1.05221193,0.281178516,0
SGWC2_6.26.07_1,str,0.742603735,1.761323303,0.407290683,0.709700013,0.092100941
SJOS1_6.11.07_1,str,0.343275855,0.3814224,0.324998943,0.249946328,0.41673575
SJTC1_6.10.07_1,str,0.471601505,0.907732183,0.14619041,0.49011867,0.342364754
SJTC3_10.8.07_1,str,0.752243263,1.349098377,1.278110537,0.381764138,0
SJTC3_11.7.08_1,str,1.086813694,2.639533376,0.567536197,0.755173072,0.385012131
SJTC3_6.10.07_1,str,0.536244629,0.919574731,0.200908438,0.509258419,0.515236927
SJTC3_6.13.08_1,str,0.824610232,1.572918327,0.833285338,0.762138657,0.130098607
SLGD1_6.18.08_1,str,0.663281691,1.125171423,1.40294924,0.125006102,0
SLSL4_6.28.07_1,str,0.66052826,1.883175859,0.43274635,0,0.326190833
SMC00036_6.15.15_1,str,0.365668991,1.221872048,0,0.240803915,0
SMC00153_6.8.09_1,str,0.463300886,1.63391793,0.219285615,0,0
SMC00153_6.8.09_2,str,0.478520769,1.470503539,0.443579539,0,0
SMC00198_5.20.09_1,str,0.318914899,1.05928642,0.216373175,0,0
SMC00198_7.9.14_1,str,0.448522621,1.067982719,0,0.309372016,0.41673575
SMC00198_7.9.14_2,str,0.599150509,1.693333127,0.126255354,0.478454006,0.09855955
SMC00206_5.18.09_1,str,0.602122557,1.170541239,0.47130326,0.442231318,0.324414413
SMC00206_6.16.15_1,str,0.927482955,2.661477235,0.238756607,0.809697978,0
SMC00206_6.5.14_1,str,0.71487216,1.221872048,0.245554757,0.762327811,0.629734022
SMC00288_6.4.14_1,str,0.896520356,1.877105715,0.775149152,0.782549108,0.151277449
SMC00318_6.15.10_1,str,0.255066392,0.240111023,0.580065551,0.200088993,0
SMC00345_7.19.11_1,str,0.752178092,2.648216051,0.324559763,0.035936553,0
SMC00345_7.19.11_2,str,0,0,0,0,0
SMC00375_6.8.10_1,str,0.42700578,0.365228714,0.245083923,1.097710483,0
SMC00382_6.23.09_1,str,0.163931569,0,0.655726275,0,0
SMC00436_5.26.09_1,str,0.118021732,0,0.472086928,0,0
SMC00446_7.1.10_1,str,0.27934524,1.02381802,0,0.09356294,0
SMC00473_6.3.09_1,str,0.614572966,1.949993659,0.170058232,0.338239972,0
SMC00479_7.13.11_1,str,0.145512109,0.222960236,0.359088198,0,0
SMC00479_7.13.11_2,str,0.197236681,0.6200701,0.168876624,0,0
SMC00531_5.18.09_1,str,0.735386245,0.627501367,0.712900908,0.687012675,0.914130032
SMC00608_6.27.11_1,str,0.233428806,0.09855378,0.198401271,0.636760173,0
SMC00632_6.13.11_1,str,0.472255423,0.635849562,0.558581642,0.310099333,0.384491156
SMC00632_6.13.11_2,str,0.514645754,1.46887717,0.138478832,0.451227013,0
SMC00670_5.21.09_1,str,0.330893089,0.750799881,0,0.199903644,0.372868829
SMC00670_6.23.15_1,str,0.853186212,1.949993659,0.862019316,0.600731873,0
SMC00684_6.27.11_1,str,0.875293645,1.362534775,1.196960661,0.612115298,0.329563848
SMC00686_6.27.11_1,str,0.599479627,1.412381894,0.288497567,0.370848215,0.326190833
SMC00702_7.19.11_1,str,0.457795969,0.589470981,0.502271094,0.41741872,0.322023079
SMC00710_5.20.09_1,str,0.653237593,1.213231015,0.574679544,0.600731873,0.224307942
SMC00729_6.3.09_1,str,0.615717284,1.203985274,0.861811676,0.100464722,0.296607463
SMC00748_6.21.11_1,str,0.800443488,2.054373664,0.472086928,0.675313362,0
SMC00766_7.11.11_1,str,0.370699517,0.919574731,0.200908438,0.362314901,0
SMC00766_7.11.11_2,str,0.716394218,1.575389526,0.497483784,0.792703561,0
SMC00830_6.21.11_1,str,0.498247428,0.548361661,0.815227261,0.62940079,0
SMC00836_6.24.15_1,str,0.920373066,2.661477235,0.322043796,0.697971233,0
SMC00857_7.13.11_1,str,0.431922645,0.764800812,0.566664824,0.396224943,0
SMC00873_4.23.15_1,str,0.891961442,1.949993659,0.735251769,0.882600338,0
SMC00873_5.19.09_1,str,0.63055797,0.635849562,0.558581642,0.558818363,0.768982312
SMC00873_6.10.14_1,str,0.993203518,2.390184744,0.399458169,0.731522312,0.451648846
SMC00899_7.12.11_1,str,0.307363939,0.090476941,0,0.150442851,0.988535965
SMC00910_4.30.09_1,str,0.36649293,0.886984019,0,0.114349821,0.46463788
SMC00921_6.2.10_1,str,0.41162335,0.339287316,0.983589413,0.323616672,0
SMC00926_6.28.10_1,str,0.672482738,1.437160524,0.242945319,0.735138092,0.274687017
SMC00957_6.21.10_1,str,0.397646836,1.221872048,0.283332412,0.085382886,0
SMC00957_7.2.10_1,str,0.263672113,0,0,1.054688454,0
SMC00958_7.19.11_1,str,0.492682104,1.144529211,0.335148985,0.260355527,0.230694693
SMC00963_6.17.10_1,str,0.668434996,1.856273346,0.197826903,0.619639735,0
SMC00963_7.9.14_1,str,0.658468209,0.790753755,0.539022637,0.267339212,1.036757231
SMC01004_5.26.09_1,str,0.679932725,0.689876459,0,2.029854443,0
SMC01013_6.24.10_1,str,0.865973464,1.248577321,0.754085217,0.596126217,0.865105101
SMC01046_5.21.09_1,str,0.655104617,1.338046005,0.18220899,0.688132947,0.412030526
SMC01049_6.1.10_1,str,0.245109847,0.573020628,0.256975909,0.150442851,0
SMC01049_7.9.14_1,str,0.802190282,1.724691148,0.520803337,0.963266642,0
SMC01151_6.17.09_1,str,0.352447629,0,0.793773912,0.342825521,0.273191084
SMC01158_5.20.09_1,str,0,0,0,0,0
SMC01161_5.27.10_1,str,0.548751857,0.864557439,0.460415169,0.279659172,0.590375646
SMC01201_6.2.10_1,str,0.590188068,1.213231015,0.574679544,0.348533772,0.224307942
SMC01208_6.8.10_1,str,0.330003833,0.52024055,0.418936231,0.092470182,0.288368367
SMC01215_7.13.11_1,str,0.766155629,1.596605619,0.602081879,0.865935019,0
SMC01257_6.16.11_1,str,0.228751106,0.303514846,0.235105618,0.376383961,0
SMC01258_5.27.09_1,str,0.713676434,1.684582052,0.387574576,0.782549108,0
SMC01260_7.16.12_1,str,0.496239337,0.755187896,0.486506591,0.408383466,0.334879394
SMC01278_6.17.09_1,str,0.266789083,0.338971655,0.276957664,0.451227013,0
SMC01358_6.21.11_1,str,0.521097571,0.573020628,0.513951817,0.338393863,0.659023977
SMC01383_6.1.10_1,str,0.83574001,1.793678794,0.277761779,1.054688454,0.216831011
SMC01452_7.15.10_1,str,0.26688234,0.445920472,0.269316149,0.35229274,0
SMC01454_7.16.12_1,str,0.760692848,1.778554978,0.769326845,0.494889571,0
SMC01454_7.16.12_2,str,0.734963565,0.897809648,1.062496545,0.707067001,0.272481067
SMC01464_6.7.12_1,str,0.759359566,1.379752919,0.462936299,1.014056537,0.180692509
SMC01512_6.23.10_1,str,0.791673984,1.200555116,0.580065551,0.587516712,0.798558554
SMC01555_6.23.11_1,str,0.085000983,0.166162576,0,0.173841355,0
SMC01606_5.26.09_1,str,0.316631237,0.897809648,0.283332412,0.085382886,0
SMC01640_6.30.15_1,str,1.00244138,1.949993659,1.470503539,0.589268322,0
SMC01656_6.6.12_1,str,0.398500792,0.382818518,0.569120918,0.446190878,0.195872853
SMC01662_7.9.12_1,str,0.341366264,0.288241203,0.282609861,0.794613991,0
SMC01684_6.3.09_1,str,0,0,0,0,0
SMC01692_6.20.11_1,str,0.679788849,1.456405859,0.617248399,0.404577794,0.240923345
SMC01694_6.28.10_1,str,0.583372316,1.031663464,0.511244215,0.438674425,0.35190716
SMC01716_6.8.10_1,str,0.816266107,1.479638175,0.494567257,1.104464235,0.186394762
SMC01726_6.30.10_1,str,0.835694502,0.750799881,0.581577056,0.518925756,1.491475315
SMC01748_5.21.14_1,str,0.684937289,1.412604179,0.264535028,0.752851362,0.309758587
SMC01748_6.3.09_1,str,0.587276224,1.061290723,1.206536347,0.081277826,0
SMC01772_7.11.12_1,str,0.718133659,1.622736644,0.294635813,0.955162177,0
SMC01814_6.9.10_1,str,0.326337505,0.648418079,0.276249102,0.380682841,0
SMC01824_6.21.12_1,str,0.465919559,0.620888813,0.208321335,0.871844831,0.162623258
SMC01860_5.28.09_1,str,0.253183866,0.780360826,0,0.232374636,0
SMC01881_7.9.13_1,str,0.708463868,1.968774761,0.314724618,0.431741244,0.118614848
SMC01881_7.9.13_2,str,0.50987586,0.915413759,0.487498415,0.428223391,0.208367875
SMC01902_7.16.12_1,str,0.397526091,0.980350758,0.438571231,0,0.171182377
SMC01912_7.12.12_1,str,0.331724985,0,1.005446956,0.148431964,0.17302102
SMC01923_7.12.11_1,str,0.210477605,0.564952758,0.276957664,0,0
SMC01934_6.15.12_1,str,0.607588235,1.080696799,0.690622754,0.363845562,0.295187823
SMC01960_5.21.14_1,str,0.541651221,1.328269601,0.373112838,0.465222445,0
SMC01960_6.23.10_1,str,0.229443374,0.339287316,0.327863138,0.250623043,0
SMC01962_6.8.10_1,str,0.699276176,1.98779674,0.512884563,0.296423401,0
SMC01962_7.17.14_1,str,0.560878943,0.881848588,0.589331417,0.205575148,0.56676062
SMC01972_6.7.10_1,str,0.600151134,0.762495034,0.292380821,1.003363928,0.342364754
SMC01987_6.15.12_1,str,0.721867978,0.780360826,1.178258151,0.442231318,0.486621619
SMC01987_6.15.12_2,str,0.720252323,1.350973986,0.401387919,0.788274344,0.340373043
SMC01990_5.21.09_1,str,0.249463327,0.353682589,0.502271094,0.141899624,0
SMC01990_7.8.14_1,str,0.633086927,1.213231015,0.143669886,0.726830923,0.448615885
SMC02006_5.26.09_1,str,0.37762307,0,0.486506591,0.354226903,0.669758788
SMC02028_7.12.12_1,str,0.47511905,1.635389561,0,0.265086637,0
SMC02059_6.3.10_1,str,0.204464541,0.407577078,0,0.005452071,0.404829014
SMC02059_6.3.10_2,str,0.366666786,0.762495034,0,0.361807356,0.342364754
SMC02123_7.5.11_1,str,0.298902768,0.450875144,0.335148985,0.409586945,0
SMC02127_5.19.14_1,str,0.951359435,2.01768842,0.296740354,1.155498393,0.335510571
SMC02127_6.4.09_1,str,0.481868758,0.614290812,0.581577056,0.731607164,0
SMC02206_7.19.11_1,str,0.27089688,0.09855378,0,0.98503374,0
SMC02208_5.29.13_1,str,1.036351454,1.470503539,2.207078683,0.467823596,0
SMC02228_6.23.09_1,str,0.255255527,0.564952758,0.276957664,0.022540086,0.1565716
SMC02232_6.3.13_1,str,0.223883879,0.22885344,0,0.249946328,0.41673575
SMC02270_6.30.10_1,str,0.28486792,0.583741619,0.213662907,0.342067154,0
SMC02302_7.15.13_1,str,0.564805945,1.122624346,0.793773912,0.342825521,0
SMC02366_6.23.14_1,str,1.019127721,2.230076675,0.18220899,1.252194693,0.412030526
SMC02417_7.20.11_1,str,0.442647023,0,0.690622754,0.784777515,0.295187823
SMC02452_6.30.11_1,str,0.243269656,0.33691641,0.193787288,0.442374926,0
SMC02484_6.5.13_1,str,0.343186932,0.28666316,0.307789884,0.566432211,0.211862474
SMC02484_6.5.13_2,str,0.378484007,0.338971655,0.138478832,0.87991394,0.1565716
SMC02494_5.22.14_1,str,0.214971843,0.288185813,0.460415169,0.111286391,0
SMC02536_6.29.11_1,str,0.300816636,0.258703672,0.260401668,0.277603056,0.406558145
SMC02563_5.22.14_1,str,0.230891942,0.896584778,0,0.026982991,0
SMC02563_6.24.10_1,str,0.502453139,1.303737133,0.133152723,0.422373086,0.150549615
SMC02563_6.24.10_2,str,0.090388929,0.211112863,0,0.150442851,0
SMC02622_6.15.10_1,str,0.489944098,0.636809039,0.480741541,0.717130996,0.125094814
SMC02644_6.30.11_1,str,0.76563716,0.914905796,1.04011754,0.391576257,0.715949049
SMC02656_6.23.09_1,str,0.23095854,0,0.329711505,0.594122656,0
SMC02680_6.3.14_1,str,0.238382725,0.026466044,0.451018942,0.186882333,0.289163582
SMC02718_6.30.14_1,str,0.542937297,1.71483577,0.238081525,0.218831892,0
SMC02749_6.27.11_1,str,0.119419829,0.062428866,0,0,0.415250448
SMC02804_6.20.11_1,str,0.380157514,1.074205948,0.292560913,0.153863194,0
SMC02884_5.27.14_1,str,0.306085274,0.63928543,0.155633297,0.229858772,0.199563599
SMC02884_5.27.14_2,str,0.306771161,1.005248555,0.119040763,0.009867751,0.092927576
SMC02884_6.23.10_1,str,0.370221436,0.561859794,0.90490226,0.014123688,0
SMC02902_8.2.11_1,str,0.845462709,2.363577863,0.282609861,0.575896171,0.159766939
SMC02905_7.9.13_1,str,0.417326817,1.057420252,0.339998894,0.27188812,0
SMC02936_6.18.13_1,str,0.341131984,0.852200332,0.490167846,0.022159759,0
SMC02947_7.12.11_1,str,0.104734058,0,0.418936231,0,0
SMC02984_6.23.10_1,str,0.29114263,0.614079084,0.15052047,0.399970968,0
SMC02996_6.11.14_1,str,0.369281357,0.43227872,0.409257928,0.373199606,0.262389176
SMC03011_6.13.13_1,str,0.780774608,1.626137368,0.148800953,0.76736276,0.580797351
SMC03133_6.2.10_1,str,0.127851603,0,0.418936231,0.092470182,0
SMC03222_7.11.12_1,str,0.57530945,0.869158089,0.399458169,0.731522312,0.30109923
SMC03268_5.27.14_1,str,0.353935205,0.931530199,0.311266593,0.172944029,0
SMC03268_5.28.09_1,str,0.238251339,0.529440073,0,0.272287835,0.151277449
SMC03304_6.29.11_1,str,0.5502277,0.541474859,0.307789884,0.292333688,1.059312368
SMC03523_6.11.13_1,str,0.630467328,2.087868887,0.15052047,0.283479955,0
SMC03523_6.11.13_2,str,0.411915601,0.686560319,0.433331924,0.249946328,0.277823833
SMC03687_6.2.10_1,str,0.32056715,0.776111017,0,0.506157585,0
SMC03737_7.6.12_1,str,0.606618603,0.147237892,0.853681377,0.446190878,0.979364265
SMC03929_7.5.12_1,str,0.498865631,1.412381894,0.34619708,0.23688355,0
SMC03971_7.11.11_1,str,0.19591982,0.698296393,0,0.085382886,0
SMC03988_6.29.11_1,str,0.146283712,0.37147194,0.213662907,0,0
SMC04008_6.19.12_1,str,0.554496595,0.728336771,1.005446956,0.484202654,0
SMC04054_5.27.09_1,str,0.636010705,1.797576956,0.314724618,0.431741244,0
SMC04121_7.9.12_1,str,0.096662016,0.17524813,0,0.211399936,0
SMC04132_6.11.12_1,str,0.40433079,0.785031833,0.287339772,0.096335671,0.448615885
SMC04132_6.11.12_2,str,0.3295474,0.52024055,0,0.168781703,0.629167346
SMC04294_7.11.13_1,str,0.812355391,2.208451689,0.125889847,0.772742209,0.142337818
SMC04308_6.17.09_1,str,0.28868316,0.336216782,0.818515857,0,0
SMC04441_7.19.13_1,str,0.735908719,1.806819298,0.396802542,0.636760173,0.103252862
SMC04532_7.11.12_1,str,0.325632211,0.492859469,0.595330434,0.077743397,0.136595542
SMC04749_6.23.09_1,str,0.361945571,1.255450572,0.192331711,0,0
SMC04756_5.21.14_1,str,0.337175676,0.711168216,0.178225227,0.230776751,0.228532508
SMC04756_7.7.10_1,str,0.263339174,0.484381344,0.354589506,0.214385846,0
SMC04806_7.11.13_1,str,0.702441169,0.975451032,0.47130326,0.389767147,0.973243238
SMC04932_7.12.10_1,str,0.567861358,2.132984901,0,0.138460531,0
SMC04934_7.12.13_1,str,0.591017657,1.11157385,0.394641574,0.351818935,0.506036268
SMC05017_7.19.13_1,str,0.487498415,1.949993659,0,0,0
SMC05109_5.7.14_1,str,0.853373514,1.470503539,1.222840892,0.720149625,0
SMC05109_5.7.14_2,str,0.783641677,2.62653475,0.242945319,0.265086637,0
SMC05109_6.23.09_1,str,0.23101553,0,0.306943446,0.223534911,0.393583764
SMC05165_6.22.11_1,str,0.810989952,1.655703502,0.208321335,1.054688454,0.325246516
SMC05165_7.12.11_2,str,0.68267079,1.223268321,0.407613631,0.538651955,0.561149254
SMC05230_7.2.12_1,str,0.790478535,1.955605699,0.319566536,0.525422828,0.361319076
SMC05332_6.11.12_1,str,0.329595568,0.193145811,0.705316855,0.11845119,0.301468415
SMC05379_6.15.12_1,str,0.096760096,0.09855378,0,0.288486605,0
SMC05423_6.10.10_1,str,0.232974227,0,0,0.931896907,0
SMC05524_6.30.11_1,str,0.488059484,1.040702448,0.364417979,0.54711751,0
SMC05567_6.12.13_1,str,0.583411601,0.778101695,0.736664271,0.582730178,0.236150258
SMC05694_6.26.14_1,str,0.591628745,1.034814689,0.520803337,0.810896956,0
SMC05702_6.7.10_1,str,0.206728478,0.440203543,0.386710368,0,0
SMC05764_6.19.12_1,str,0.260409186,0,0.407290683,0.173841355,0.460504705
SMC05956_6.19.12_1,str,0.524447505,0.991698239,0.97499683,0.131094953,0
SMC06019_6.17.10_1,str,0.373862609,0.206962938,0.416642669,0.871844831,0
SMC06036_6.11.12_1,str,0.690972609,0.993186505,1.028298023,0.270530397,0.471875509
SMC06079_6.26.13_1,str,0.999413,1.717013283,0.543054243,1.27707977,0.460504705
SMC06079_6.26.13_2,str,0.778251012,0.897809648,1.274995854,0.940198544,0
SMC06302_6.28.12_1,str,0.250576031,0.739153349,0.148800953,0.114349821,0
SMC06356_6.10.13_1,str,0.54352032,0.847248896,0.646358757,0.532169895,0.148303732
SMC06458_6.6.10_1,str,0.453204153,1.255450572,0.192331711,0.147573773,0.217460555
SMC06612_6.6.13_1,str,0.520632268,0.794835065,0.534675681,0.295953312,0.457065016
SMC06653_7.1.10_1,str,0.542849611,0.947118529,0.282469606,0.831557253,0.110253056
SMC06653_7.1.10_2,str,0.492247713,0.502605278,1.022488429,0.267943565,0.17595358
SMC06714_6.6.10_1,str,0.629993211,1.731306838,0.223352955,0.56531305,0
SMC06740_6.10.13_1,str,0.65098065,0.581340347,0.190516622,0.610598776,1.221466853
SMC06918_7.16.12_1,str,0.818290191,1.66905595,0.268801722,1.12546663,0.209836462
SMC07085_6.21.11_1,str,0.274602272,0.283767573,0.342766008,0,0.471875509
SMC07126_7.12.12_1,str,0.738881705,2.100465381,0.266305446,0.388023172,0.20073282
SMC07828_6.6.13_1,str,0.375825218,0.581340347,0.381033244,0.540927281,0
SMC08068_6.10.13_1,str,0.371388626,0.195248055,0.471670946,0.695900967,0.122734534
SMC08094_6.28.12_1,str,0.46385211,0.589605957,1.005446956,0.260355527,0
SMC08150_6.3.10_1,str,0.473555607,1.441206014,0.423914792,0.029101621,0
SMC08150_7.8.14_1,str,0.556424436,0.982451635,0.334847396,0.264352555,0.644046159
SMC08414_6.28.12_1,str,0.484742932,0.564444376,0.378766063,0.700082639,0.295678651
SMC08426_6.8.10_1,str,0.383577187,0.925851827,0.511244215,0.097212706,0
SMC08845_6.22.09_1,str,0,0,0,0,0
SMC09091_6.27.13_1,str,0.345556915,0.477781743,0.775436075,0.129009841,0
SMC09118_5.22.13_1,str,0.616481965,1.084091579,0.396802542,0.98503374,0
SMC09174_7.13.12_1,str,0.473781234,1.106693535,0.548425612,0.240005788,0
SMC09286_6.9.10_1,str,0.663001784,1.521026655,0.399458169,0.731522312,0
SMC09698_4.21.15_1,str,1.073347196,1.221872048,1.949993659,1.121523078,0
SMC09698_6.9.10_1,str,1.196543238,1.949993659,0.833285338,1.786062945,0.216831011
SMC10189_6.24.10_1,str,0.788657824,1.470503539,1.40294924,0.281178516,0
SMC10198_7.13.12_1,str,0.239858081,0,0.461596107,0.23688355,0.260952666
SMC10685_7.1.10_1,str,0.493446236,0.524252915,0.470211237,0.376383961,0.60293683
SMC11181_6.21.11_1,str,0.468361106,0,0.238081525,1.263652594,0.371710304
SMC11581_5.13.15_1,str,1.019147777,1.470503539,2.513617389,0.092470182,0
SMC11581_6.29.09_1,str,0.063077432,0,0.216373175,0.035936553,0
SMC11581_6.29.09_2,str,0.086327844,0,0.345311377,0,0
SMC12246_7.23.13_1,str,0.728287914,1.018389059,0.264535028,1.217216118,0.413011449
