"","OE.scores.O","OE.scores.E","OE.scores.OoverE","OE.scores.Onull","OE.scores.Enull","OE.scores.OoverE.null","OE.scores.BC","OE.scores.BC.null","Capture.Probs.Achnanthes","Capture.Probs.Achnanthidium","Capture.Probs.Adlafia","Capture.Probs.Amphipleura","Capture.Probs.Amphora","Capture.Probs.Anomoeoneis","Capture.Probs.Bacillaria","Capture.Probs.Biremis","Capture.Probs.Brachysira","Capture.Probs.Caloneis","Capture.Probs.Campylodiscus","Capture.Probs.Cavinula","Capture.Probs.Chamaepinnularia","Capture.Probs.Cocconeis","Capture.Probs.Craticula","Capture.Probs.Cymatopleura","Capture.Probs.Cymbella","Capture.Probs.Cymbopleura","Capture.Probs.Delicata","Capture.Probs.Denticula","Capture.Probs.Diadesmis","Capture.Probs.Diatomella","Capture.Probs.Didymosphenia","Capture.Probs.Diploneis","Capture.Probs.Encyonema","Capture.Probs.Encyonopsis","Capture.Probs.Entomoneis","Capture.Probs.Eolimna","Capture.Probs.Epithemia","Capture.Probs.Eucocconeis","Capture.Probs.Eunotia","Capture.Probs.Fallacia","Capture.Probs.Fistulifera","Capture.Probs.Frustulia","Capture.Probs.Geissleria","Capture.Probs.Gomphoneis","Capture.Probs.Gomphonema","Capture.Probs.Gomphosphenia","Capture.Probs.Gyrosigma","Capture.Probs.Halamphora","Capture.Probs.Hantzschia","Capture.Probs.Hippodonta","Capture.Probs.Karayevia","Capture.Probs.Kolbesia","Capture.Probs.Lemnicola","Capture.Probs.Luticola","Capture.Probs.Mastogloia","Capture.Probs.Mayamaea","Capture.Probs.Muelleria","Capture.Probs.Navicula","Capture.Probs.Neidium","Capture.Probs.Nitzschia","Capture.Probs.Nupela","Capture.Probs.Opephora","Capture.Probs.Parlibellus","Capture.Probs.Pinnularia","Capture.Probs.Placoneis","Capture.Probs.Planothidium","Capture.Probs.Platessa","Capture.Probs.Pleurosigma","Capture.Probs.Psammodictyon","Capture.Probs.Psammothidium","Capture.Probs.Pseudostaurosira","Capture.Probs.Reimeria","Capture.Probs.Rhoicosphenia","Capture.Probs.Rhopalodia","Capture.Probs.Rossthidium","Capture.Probs.Sellaphora","Capture.Probs.Seminavis","Capture.Probs.Simonsenia","Capture.Probs.Stauroforma","Capture.Probs.Stauroneis","Capture.Probs.Stenopterobia","Capture.Probs.Surirella","Capture.Probs.Synedra","Capture.Probs.Tryblionella","Capture.Probs.Ulnaria","Group.Occurrence.Probs.1","Group.Occurrence.Probs.2","Group.Occurrence.Probs.3","Group.Occurrence.Probs.4","Group.Occurrence.Probs.5","Group.Occurrence.Probs.6","Group.Occurrence.Probs.7","Group.Occurrence.Probs.8","Group.Occurrence.Probs.9","Group.Occurrence.Probs.10","Group.Occurrence.Probs.11","Group.Occurrence.Probs.12","Group.Occurrence.Probs.13","Group.Occurrence.Probs.14","Group.Occurrence.Probs.15","Group.Occurrence.Probs.16","Group.Occurrence.Probs.17","Group.Occurrence.Probs.18","Group.Occurrence.Probs.19","Group.Occurrence.Probs.20","Group.Occurrence.Probs.21","Group.Occurrence.Probs.22"
"907SDB014_5/21/14_1",10,9.78852695694828,1.02160417435451,8,7.43283582089552,1.07630522088353,0.152135222703882,0.117988394584139,0.0216872741147741,0.968062537462537,0.339771706773619,0.205961258692288,0.853884702242202,0,0.0769070374070374,7.27272727272727e-05,0.00274456654456655,0.306770740158534,0.0288598930481283,0.000272727272727273,0.0733003225042931,0.924421069779893,0.138787366963102,0.000428571428571429,0.112672949893244,0.0231443314365373,0.000755555555555556,0.0722885164671929,0.147874275332511,0.00336796536796537,0.00242507296624944,0.520815454072072,0.179091284026431,0.0986524051438757,0.000171428571428571,0.529381452175276,0.652732484998661,0.00118041958041958,0.245286587856588,0.215823713671949,0.0781845779220779,0.0457079482935365,0.163374209695533,0.0987957348370584,0.926755619217384,0.0322117989853284,0.0568881118881119,0.259655271117771,0.023356158547335,0.0855755538579068,0.0768298570220629,0.00143688948306595,0.0104269230769231,0.0272783222006751,0.00155210084033613,0.122984093782035,8.57142857142857e-05,0.983511063119887,0.0589032350819116,0.985528146853147,0.000642251082251082,0.000432727272727273,0.115148873348873,0.258070955564044,0.111201136363636,0.980844546466605,0.00346493506493506,0.0305745504495504,0.00322857142857143,0.018529114480291,0.108347401258872,0.275129341638753,0.916945126540126,0.420747500130588,0.0243917362865892,0.545644754020489,0.0283272727272727,0.0294178571428571,9.09090909090909e-05,0.163027610722611,0.000145454545454545,0.343849436168407,0.00322857142857143,0.210638250638251,0.0398,0.0042,0.0094,0.003,0.0106,0.0048,0.009,0.001,0.0054,0.0204,8e-04,0.317,0.001,6e-04,0.0032,6e-04,0.0036,0.2618,0.005,0.3106,0.0054,0,0.0226
"907SDB035_5/22/14_1",12,11.4227215018533,1.05053773726805,8,7.43283582089552,1.07630522088353,0.133657517888891,0.117988394584139,0.0424024786324786,0.989802797202797,0.513458293492999,0.222751992321404,0.763213866503866,2.22222222222222e-05,0.0278195989195989,0.000163636363636364,0.00100766640766641,0.271919834696894,0.00594652406417112,0.000246969696969697,0.0649998113651055,0.903630124777183,0.146160326927974,0.00468571428571429,0.0529708201819966,0.0424927112756524,0.000237037037037037,0.142934812573048,0.185648704106351,0.0011953823953824,0.00132566387860505,0.556484948058477,0.121537463320993,0.147047207541913,4e-04,0.761567238578415,0.906561017631606,0.00110893550893551,0.362056126096126,0.0503506665883136,0.0709918710918711,0.0170590754126048,0.129758899923606,0.0803297752138929,0.892868042850396,0.021719593478417,0.0117397047397047,0.261593201243201,0.0117223394252806,0.0178427807486631,0.0649993103410751,0.000478562091503268,0.0079532967032967,0.0164962694821518,0.00259327731092437,0.115507002126414,2e-04,0.989337576584635,0.0578211979741391,0.990184815184815,0.000472525252525253,0.000205858585858586,0.024415022015022,0.283585394278924,0.0768937950937951,0.988702733432145,0.00105194805194805,0.012505994005994,0.000942857142857143,0.0139881795111207,0.144216166665578,0.172598830385301,0.88774716185775,0.713744231803055,0.0470066798125622,0.565418653895124,0.00578181818181818,0.0257809523809524,0,0.111280553520554,0.000109090909090909,0.115306641201935,0.000942857142857143,0.051768808968809,0.0832666666666667,0.004,0.0012,0.0328,0.0028,0.002,0.01,0,0.0016,0.0064,0.0018,0.6648,0.0014,0.0014,0.0024,8e-04,2e-04,0.1878,0.0062,0.0636,0.002,2e-04,0.0066
"907SDCHC3_5/8/08_1",7,7.86112851114028,0.890457392991357,7,7.43283582089552,0.941767068273092,0.15372956401028,0.180972078593588,0.0363112332112332,0.900122877122877,0.232020353121824,0.158397519310755,0.832524002849003,0.000488888888888889,0.0768832648832649,0.000363636363636364,1.64983164983165e-05,0.439854826328356,0.0205550802139037,0.00123863636363636,0.0482981391157862,0.830877014652015,0.201520872754696,0.0330285714285714,0.167613307879484,0.0121551396316102,7.40740740740741e-06,0.147775276194394,0.119579988638812,0.00216363636363636,0.000727272727272727,0.355065400775695,0.291262889724654,0.265716283770696,0.0294857142857143,0.672738781806429,0.477896828443887,0.00554483294483294,0.258496167721168,0.182317717576541,0.0521531505531506,0.0511118280956516,0.157871580543639,0.199709615493439,0.933131521147698,0.0176917887667888,0.0398343434343434,0.31483257020757,0.0503188811188811,0.0737701298701299,0.0761816507566508,0.000891666666666667,0.0179527472527473,0.0335509157509158,0.0302014005602241,0.186128197837021,0.0147428571428571,0.960936873311873,0.0509407407407407,0.96215715950716,0.000363636363636364,0.000852525252525252,0.0843758093758094,0.235426184110008,0.0651672799422799,0.970968327533033,0.00180909090909091,0.0647609140859141,0.0018,0.0533900284900285,0.244430517140811,0.272355881047057,0.797671953210189,0.480059369987311,0.0507582288082288,0.374699973882327,0.0196727272727273,0.073177380952381,0,0.115683986383986,9.09090909090909e-06,0.28540471309736,0.0018,0.234811766011766,0.0170916666666667,0.0214,0.0012,0.2312,0.015,0.021,0.061,0,0,2e-04,0.004,0.1296,0,0.1032,2e-04,0,0,0.0116,0.167,0.2164,0,0.0044,0.0126
"907SDFRC2_5/5/08_1",5,7.68552554147922,0.650573597474202,5,7.43283582089552,0.672690763052209,0.268214960234393,0.257142857142857,0.0450451312576313,0.860543456543457,0.190131743936891,0.148860073831397,0.833846387408888,0.000777777777777778,0.0913037666037666,2e-04,0.000495674695674696,0.340840904710758,0.0199700534759358,0.000766666666666667,0.0391102576345223,0.856795471195471,0.191917260435643,0.0172857142857143,0.20858171235083,0.0206718640020111,0.000385185185185185,0.115096969288881,0.0969751317310141,0.00140952380952381,0.00058974358974359,0.26553602059705,0.300498492602169,0.212966350044291,0.0244571428571429,0.593041746978512,0.36982477386448,0.00257777777777778,0.336154906204906,0.133397226303109,0.0352362493987494,0.0603667058975882,0.169025640127846,0.155410312753695,0.950518348862467,0.0315092185592186,0.0315721833721834,0.260805512543012,0.0564099400599401,0.0583922077922078,0.0710525867650868,0.00189166666666667,0.0287324175824176,0.044656043956044,0.0296120448179272,0.185209235590118,0.0122285714285714,0.938607572057572,0.0330568843193843,0.938641883116883,0.000266666666666667,0.000977777777777778,0.0654224294224294,0.163509609752992,0.0482483585858586,0.953227645829116,0.00116103896103896,0.041080994005994,0.00114285714285714,0.0533513838013838,0.275777561926091,0.256992095486213,0.760303029486853,0.367736110158904,0.0711177096052096,0.385712206012941,0.0153818181818182,0.0405154761904762,0,0.0836113784363784,1.81818181818182e-05,0.232207080256345,0.00114285714285714,0.188040714840715,0.0117333333333333,0.0422,0.0024,0.121,0.078,0.0136,0.0204,0,0,0.0104,0.0022,0.0798,0,0.0856,4e-04,6e-04,0,0.0106,0.3482,0.1692,4e-04,0.007,0.008
"907SSDR11_5/5/08_1",7,7.8572877168311,0.890892665799331,7,7.43283582089552,0.941767068273092,0.152398952723673,0.172285418821096,0.0335648199023199,0.888934665334665,0.216844647645383,0.157352720890221,0.858533726921227,2e-04,0.0827751544751545,0.000763636363636364,0.000454597254597255,0.408407357158092,0.0244406417112299,0.00118030303030303,0.0537873842660607,0.86268109798698,0.18793866174675,0.0216285714285714,0.190700029436794,0.0194889317381964,0.000325925925925926,0.125463838204279,0.12766249208308,0.00432871572871573,0.00168433657845423,0.378990464029435,0.278810434092052,0.219076807125337,0.0198285714285714,0.626982454636867,0.433430673629203,0.00634825174825175,0.287261815961816,0.194602757373346,0.0455504028379028,0.0556117411455647,0.166371812419607,0.163496924127071,0.93377894795836,0.0201233283056812,0.0417944055944056,0.291390818903319,0.0516386877828054,0.0723196333078686,0.0787410255049961,0.000731209150326797,0.0221807692307692,0.0353004524886878,0.0234826330532213,0.173915229487288,0.00991428571428571,0.95666440727029,0.0450783291599468,0.957980011655012,0.000785858585858586,0.000963636363636364,0.0895329707329707,0.203432912104236,0.0664463744588745,0.964767274609922,0.00357922077922078,0.0551430819180819,0.00354285714285714,0.0542998192439369,0.232573922863629,0.295220405411582,0.806965130457778,0.409339126369273,0.052554870755606,0.422783270406064,0.0207818181818182,0.0560607142857143,0,0.118960616235616,3.63636363636364e-05,0.282763588617265,0.00354285714285714,0.226582572982573,0.0152,0.0162,0.001,0.1514,0.0622,0.01,0.0696,0,2e-04,0.0088,0.0084,0.1162,0,0.0694,8e-04,2e-04,0,0.021,0.209,0.2286,4e-04,0.0018,0.0248
"907SSDR11_5/5/08_2",8,7.8572877168311,1.01816304662781,8,7.43283582089552,1.07630522088353,0.0880779372477542,0.107930367504836,0.0335648199023199,0.888934665334665,0.216844647645383,0.157352720890221,0.858533726921227,2e-04,0.0827751544751545,0.000763636363636364,0.000454597254597255,0.408407357158092,0.0244406417112299,0.00118030303030303,0.0537873842660607,0.86268109798698,0.18793866174675,0.0216285714285714,0.190700029436794,0.0194889317381964,0.000325925925925926,0.125463838204279,0.12766249208308,0.00432871572871573,0.00168433657845423,0.378990464029435,0.278810434092052,0.219076807125337,0.0198285714285714,0.626982454636867,0.433430673629203,0.00634825174825175,0.287261815961816,0.194602757373346,0.0455504028379028,0.0556117411455647,0.166371812419607,0.163496924127071,0.93377894795836,0.0201233283056812,0.0417944055944056,0.291390818903319,0.0516386877828054,0.0723196333078686,0.0787410255049961,0.000731209150326797,0.0221807692307692,0.0353004524886878,0.0234826330532213,0.173915229487288,0.00991428571428571,0.95666440727029,0.0450783291599468,0.957980011655012,0.000785858585858586,0.000963636363636364,0.0895329707329707,0.203432912104236,0.0664463744588745,0.964767274609922,0.00357922077922078,0.0551430819180819,0.00354285714285714,0.0542998192439369,0.232573922863629,0.295220405411582,0.806965130457778,0.409339126369273,0.052554870755606,0.422783270406064,0.0207818181818182,0.0560607142857143,0,0.118960616235616,3.63636363636364e-05,0.282763588617265,0.00354285714285714,0.226582572982573,0.0152,0.0162,0.001,0.1514,0.0622,0.01,0.0696,0,2e-04,0.0088,0.0084,0.1162,0,0.0694,8e-04,2e-04,0,0.021,0.209,0.2286,4e-04,0.0018,0.0248
"909JPCH79_6/8/10_1",9,9.39500949856244,0.957955391250761,8,7.43283582089552,1.07630522088353,0.123734013846738,0.107930367504836,0.022993253968254,0.981348451548452,0.369056857793622,0.243766895849249,0.849909092759093,0,0.0604505531505532,0.000109090909090909,0.00123799903799904,0.344117296374649,0.016551871657754,0.000159090909090909,0.0742590574458221,0.928783303134774,0.144625320431203,0.00105714285714286,0.0851634574031633,0.0234452614379085,0.000118518518518519,0.0729272737066855,0.139241382147265,0.00743290043290043,0.00135727018079959,0.486008793330852,0.152726557592734,0.111724227624228,0.000114285714285714,0.533952907386731,0.801596021897492,0.000786013986013986,0.251339571539572,0.146781919387802,0.0800015993265993,0.0392524750304162,0.172672356401768,0.0726014062190533,0.916976571195689,0.0419116373822256,0.0329272727272727,0.258235902985903,0.0430341100076394,0.0494902979373568,0.0658006027197204,0.000635516934046346,0.0140697802197802,0.0423519140989729,0.00083109243697479,0.110746416546417,5.71428571428571e-05,0.983463305539776,0.0530758969244263,0.983994613719614,0.000304329004329004,0.000209090909090909,0.0661685055685056,0.273748013750955,0.110046753246753,0.982583506634977,0.00738441558441558,0.0185496253746254,0.00725714285714286,0.0186444737180031,0.135852361146479,0.20860251072457,0.917262739874504,0.491058671992495,0.0248140112610701,0.515138984871338,0.0164545454545455,0.0507297619047619,9.09090909090909e-05,0.126189886039886,3.63636363636364e-05,0.217355547067312,0.00725714285714286,0.139130025530026,0.0443083333333333,0.0014,0.0046,0.0074,0.0032,0.0012,0.0062,0.001,0.0026,0.0032,0.0012,0.354,2e-04,4e-04,8e-04,6e-04,0.001,0.375,0.0026,0.18,0.0026,0,0.0508
"909JQCASR_6/1/11_1",9,10.7105495300451,0.840293019023281,8,7.43283582089552,1.07630522088353,0.174478654346704,0.107930367504836,0.0197064255189255,0.979977422577422,0.373014220664956,0.212062647238383,0.871470497557998,4.44444444444444e-05,0.0445726273726274,0.000236363636363636,0.00273569763569764,0.485065438238232,0.0120417112299465,0.000311363636363636,0.086412425401396,0.908236587105705,0.30256998434572,0.00125714285714286,0.0806051291845409,0.0200792226564285,0.000466666666666667,0.063984359513036,0.170564305302541,0.0369792207792208,0.00270971381559617,0.519972022993347,0.129626637006784,0.0971321080879904,0.00148571428571429,0.641518859082094,0.814835944284474,0.00155773115773116,0.297342488067488,0.232734329722565,0.0572913961038961,0.0626689976689977,0.137343513267778,0.0957811876848642,0.901154156790921,0.0310921811848282,0.0233423465423465,0.418246552059052,0.159407016512899,0.0354738731856379,0.087421701582731,0.00111702317290553,0.0112406593406593,0.0948239675357322,0.0025187675070028,0.152539909926675,0.000742857142857143,0.982749718418836,0.0391428348612172,0.984164993339993,0.000593506493506494,0.000580808080808081,0.0475103341103341,0.327872564935065,0.141060588023088,0.980100978923038,0.0369883116883117,0.0148560939060939,0.0367428571428571,0.0208037309096133,0.176358373978962,0.20828734043734,0.917266907112495,0.598483017880812,0.0225623916116563,0.610618423977983,0.0115636363636364,0.131069047619048,0.000145454545454545,0.156137570762571,1e-04,0.157094082633053,0.0367428571428571,0.196366344766345,0.0335583333333333,0.0044,0.0052,0.0088,0.0106,0.0018,0.0106,0.0016,0.0032,0.0126,0.0026,0.267,4e-04,0.0052,0.0022,0,0.003,0.254,0.0176,0.1256,0.006,4e-04,0.2572
"909S00282_4/6/15_1",12,9.92080558948133,1.20957919110149,9,7.43283582089552,1.21084337349398,0.0948502737288257,0.0953678474114441,0.0205517551892552,0.96389030969031,0.346495284644549,0.205050969047293,0.870621082158582,2.22222222222222e-05,0.071218241018241,0.000145454545454545,0.000976982276982277,0.363396728135699,0.0250449197860963,0.000187121212121212,0.0783133785332315,0.919144633797575,0.183644299572976,0.000857142857142857,0.0929632376882377,0.0204081373691668,0.00022962962962963,0.0672738788172612,0.160564749955926,0.0123168831168831,0.00121057765763648,0.54364128494055,0.158920333996069,0.0945515036162095,0.000457142857142857,0.570950771777242,0.691351136227607,0.00255229215229215,0.265672724497725,0.229986478227655,0.0730924182299182,0.0493419594022535,0.144503518948372,0.0908589965862025,0.918912641171465,0.0306008777170542,0.0496613830613831,0.311437710900211,0.0600638244108832,0.0746676088617265,0.0773947752955106,0.000382397504456328,0.0128241758241758,0.0451597500538677,0.00106526610644258,0.128977944332356,0.000228571428571429,0.984094682822624,0.0542733366578955,0.985018131868132,0.000302597402597403,0.000267676767676768,0.101612794612795,0.278499162846957,0.121523719336219,0.985993862129156,0.0122350649350649,0.0301594155844156,0.0121714285714286,0.018832463179522,0.124600998456881,0.24200548389519,0.924956194948842,0.469880595412213,0.0228839198655375,0.56223085794924,0.0247454545454545,0.0572583333333333,1.81818181818182e-05,0.164427645502646,4.54545454545455e-05,0.302672433367286,0.0121714285714286,0.214913930513931,0.0377833333333333,0.0014,0.0018,0.006,0.0054,0.001,0.0286,2e-04,0.0018,0.0062,0.0016,0.3018,4e-04,0.0016,0.001,0,0.001,0.2656,0.0148,0.272,0.0024,2e-04,0.0852
"909S00282_4/6/15_2",12,9.92080558948133,1.20957919110149,9,7.43283582089552,1.21084337349398,0.0948502737288257,0.0953678474114441,0.0205517551892552,0.96389030969031,0.346495284644549,0.205050969047293,0.870621082158582,2.22222222222222e-05,0.071218241018241,0.000145454545454545,0.000976982276982277,0.363396728135699,0.0250449197860963,0.000187121212121212,0.0783133785332315,0.919144633797575,0.183644299572976,0.000857142857142857,0.0929632376882377,0.0204081373691668,0.00022962962962963,0.0672738788172612,0.160564749955926,0.0123168831168831,0.00121057765763648,0.54364128494055,0.158920333996069,0.0945515036162095,0.000457142857142857,0.570950771777242,0.691351136227607,0.00255229215229215,0.265672724497725,0.229986478227655,0.0730924182299182,0.0493419594022535,0.144503518948372,0.0908589965862025,0.918912641171465,0.0306008777170542,0.0496613830613831,0.311437710900211,0.0600638244108832,0.0746676088617265,0.0773947752955106,0.000382397504456328,0.0128241758241758,0.0451597500538677,0.00106526610644258,0.128977944332356,0.000228571428571429,0.984094682822624,0.0542733366578955,0.985018131868132,0.000302597402597403,0.000267676767676768,0.101612794612795,0.278499162846957,0.121523719336219,0.985993862129156,0.0122350649350649,0.0301594155844156,0.0121714285714286,0.018832463179522,0.124600998456881,0.24200548389519,0.924956194948842,0.469880595412213,0.0228839198655375,0.56223085794924,0.0247454545454545,0.0572583333333333,1.81818181818182e-05,0.164427645502646,4.54545454545455e-05,0.302672433367286,0.0121714285714286,0.214913930513931,0.0377833333333333,0.0014,0.0018,0.006,0.0054,0.001,0.0286,2e-04,0.0018,0.0062,0.0016,0.3018,4e-04,0.0016,0.001,0,0.001,0.2656,0.0148,0.272,0.0024,2e-04,0.0852
"909SHAR02_5/8/08_1",8,7.52989310128869,1.06243208135728,8,7.43283582089552,1.07630522088353,0.112562752605724,0.107930367504836,0.0611528388278388,0.839125074925075,0.211807129090953,0.108707582286994,0.791933163133163,0.000355555555555556,0.084921238021238,0.000545454545454545,0.000361098161098161,0.335693721909898,0.0095668449197861,0.00112878787878788,0.0268807455616279,0.78689426961927,0.258210906413848,0.0180857142857143,0.158009968082027,0.0114451151789387,2.96296296296296e-05,0.109586516751223,0.0872876241405653,0.00225974025974026,0.00146013986013986,0.205237556724321,0.297254347449936,0.192697382573853,0.0479428571428571,0.638990308221191,0.338838863696217,0.00243947163947164,0.378889976689977,0.0818902992432404,0.0272805315055315,0.0528815404094816,0.126522590154943,0.141014206817148,0.957267952690012,0.0342913308913309,0.0165933177933178,0.328359007659008,0.0867587912087912,0.0482441558441558,0.0652265447515447,0.001375,0.0328049450549451,0.0601500610500611,0.0369941176470588,0.206182980635922,0.0239714285714286,0.929676264476265,0.0270111231361231,0.930265392940393,0.000545454545454545,0.000901010101010101,0.0345074333074333,0.164667277820219,0.0339208513708514,0.955499609812845,0.00176883116883117,0.0331757492507493,0.00171428571428571,0.0710214692714693,0.291618687630452,0.17485776102982,0.700241065470477,0.408942756535404,0.0798472841972842,0.296518735512853,0.00807272727272727,0.0431607142857143,0,0.0557627243127243,5.45454545454545e-05,0.178931453187336,0.00171428571428571,0.166920745920746,0.012425,0.033,0.0016,0.1266,0.0254,0.014,0.0188,0,0,8e-04,0.006,0.0884,0,0.1678,0.0012,0,0,0.0066,0.4046,0.0888,0.0012,0.0032,0.012
"909SLAW02_5/6/08_1",6,7.98293378081613,0.751603378499601,6,7.43283582089552,0.807228915662651,0.199797821719831,0.219111111111111,0.0253043345543346,0.893911088911089,0.220090619075913,0.131403444921092,0.87511373996374,0.000177777777777778,0.0854047249047249,0.000745454545454546,0.000217612017612018,0.438133815748522,0.0263401069518717,0.00136212121212121,0.0641167939903234,0.871769264069264,0.225439324401089,0.0183428571428571,0.133961371199606,0.00827529366058778,1.48148148148148e-05,0.0950826359914595,0.155880366692131,0.0146311688311688,0.00173706293706294,0.472992179389238,0.236911029493382,0.170131456887339,0.0135428571428571,0.656754789328319,0.447995529524941,0.00898477078477079,0.289877533577534,0.274672141583906,0.0485863876863877,0.063022700284465,0.125412749342161,0.162109084270849,0.923392852681088,0.01855115995116,0.052166588966589,0.356686585636586,0.0835235264735265,0.0846805194805195,0.0953146834646835,0.000466666666666667,0.0216741758241758,0.0501194139194139,0.0151288515406162,0.176225586287351,0.00677142857142857,0.959333037333037,0.046983645983646,0.961026406926407,0.000745454545454546,0.000923232323232323,0.112239730639731,0.238840756302521,0.0965923520923521,0.98180990926285,0.0139038961038961,0.0617064935064935,0.0138857142857143,0.0511450752950753,0.20385716070422,0.272911435949671,0.859822692340339,0.418655678526267,0.042410064010064,0.460445915522386,0.0259636363636364,0.0814809523809524,0,0.158840933140933,1.81818181818182e-05,0.321525812749342,0.0138857142857143,0.282021867021867,0.0123666666666667,0.0112,6e-04,0.1284,0.0064,0.0148,0.104,0,0,4e-04,0.0082,0.0952,0,0.0474,4e-04,0,0,0.0374,0.1604,0.2856,8e-04,0.0016,0.0972
"909SSWR08_5/5/08_1",7,7.71119971493648,0.907770549171629,7,7.43283582089552,0.941767068273092,0.148010982911672,0.180972078593588,0.040366452991453,0.877896503496503,0.218977446028917,0.129132328945564,0.857026455951456,0.000222222222222222,0.0916817996817997,0.000672727272727273,0.000456280756280756,0.400450783149313,0.0301550802139037,0.000939393939393939,0.0533412043838515,0.813292440892441,0.254801009284833,0.0114857142857143,0.189858104749281,0.0164699997714704,0.000318518518518518,0.0943840230031407,0.119913310872134,0.00600923520923521,0.00149075369075369,0.37232286553316,0.275003696140461,0.157078141357553,0.0388,0.566412918780566,0.325591739088798,0.00451033411033411,0.285624431124431,0.229432302991127,0.0420106902356902,0.0596856625944861,0.141448398170457,0.135351257185081,0.952542562883739,0.0204676434676435,0.053198445998446,0.361205563880564,0.0780588411588412,0.0988636363636364,0.0739451705701706,0.000594444444444444,0.0208681318681319,0.0490374847374847,0.0291109243697479,0.185706153214977,0.0194,0.959126636326636,0.0408831289081289,0.960148068598069,0.000694949494949495,0.000894949494949495,0.110557005957006,0.204665650199474,0.075314898989899,0.956717517232223,0.00535974025974026,0.0467776723276723,0.00531428571428571,0.0563405779405779,0.191321284706579,0.293280817221994,0.768036610774846,0.362059181287122,0.045745905020905,0.432644482151835,0.0264727272727273,0.0412928571428571,0,0.133986034336034,4.54545454545455e-05,0.367656805449453,0.00531428571428571,0.275833211233211,0.0089,0.0132,0.0018,0.0804,0.0626,0.0064,0.0466,0,0,0.0086,0.0074,0.0668,0,0.1358,0.001,2e-04,0,0.0256,0.2128,0.2912,4e-04,0.002,0.0372
"910DZRA03_5/6/08_1",5,7.77828982188835,0.642814823629976,5,7.43283582089552,0.672690763052209,0.266431110137853,0.312845138055222,0.0407814102564103,0.881586013986014,0.221792783795725,0.127899331550802,0.846318458393458,2e-04,0.0924163318163318,0.000218181818181818,1.64983164983165e-05,0.412809313181372,0.026855614973262,0.000559848484848485,0.0484309019411961,0.803770346320346,0.254688673581321,0.0223142857142857,0.159865706298059,0.00710396613190731,7.40740740740741e-06,0.110569763732999,0.117037466455114,0.00476103896103896,0.000436363636363636,0.359814717635306,0.284040883789413,0.199374149107973,0.04,0.624944022154316,0.365897801816919,0.0034951048951049,0.277337703962704,0.227164306281953,0.047847126022126,0.0576307361483832,0.128690444359562,0.171759367702015,0.949604754287107,0.0185623626373626,0.0527818181818182,0.369025382950383,0.0745932067932068,0.0988818181818182,0.0733887186887187,0.00108333333333333,0.0192714285714286,0.046418315018315,0.0323361344537815,0.197772128089775,0.02,0.961686723461724,0.0468072991822992,0.961503221778222,0.000218181818181818,0.000418181818181818,0.108655374255374,0.227579316271963,0.0767282467532468,0.967764781569193,0.00455194805194805,0.058009040959041,0.00454285714285714,0.0526012617012617,0.212817571263159,0.261660061017414,0.781111499937971,0.417520784226666,0.0469977170977171,0.397341128805835,0.0262909090909091,0.0602833333333333,0,0.134982382432382,9.09090909090909e-06,0.365198784059078,0.00454285714285714,0.286568831168831,0.0105333333333333,0.026,0.0012,0.1562,0.0096,0.0082,0.04,0,0,2e-04,0.0024,0.0756,0,0.14,2e-04,0,0,0.0132,0.2044,0.2892,0,0.0018,0.0318
"910S06570_5/24/10_1",9,7.27620687376349,1.23690820727653,9,7.43283582089552,1.21084337349398,0.105908774667591,0.0953678474114441,0.0643039224664225,0.866805994005994,0.24735771573198,0.112887653931036,0.787589134476634,0.000488888888888889,0.0752374625374626,0.000436363636363636,0.000241491841491841,0.447713618489354,0.0240770053475936,0.000878030303030303,0.0379691552728317,0.677594591519592,0.372186419544508,0.00811428571428571,0.213288212767625,0.0175520436263083,6.66666666666667e-05,0.1064650592055,0.0802556433762316,0.00292207792207792,0.00105734265734266,0.245601110245963,0.295835123291741,0.169378978864273,0.0902285714285714,0.510822417288594,0.240484884886355,0.00184832944832945,0.263376492951493,0.159083387853976,0.0289866341991342,0.0500686803392686,0.126589931228902,0.110515304548393,0.97110917791359,0.0197318986568987,0.0393714063714064,0.468105504218004,0.117458991008991,0.103405194805195,0.0531870421245421,0.00106666666666667,0.0176917582417582,0.0687521367521368,0.0567445378151261,0.208220059515648,0.0451142857142857,0.961019022644023,0.0281117424242424,0.961440817515817,0.000436363636363636,0.000925252525252525,0.0796607614607615,0.204012340845429,0.0515159271284271,0.924913382206029,0.00252207792207792,0.0324863136863137,0.00248571428571429,0.07229884004884,0.171205523887877,0.266460679190091,0.614912336193219,0.417800558836588,0.0429392121767122,0.342262760034084,0.0194181818181818,0.0253666666666667,0,0.0919735680985681,3.63636363636364e-05,0.367049302902979,0.00248571428571429,0.262533821733822,0.00514166666666667,0.0256,0.0014,0.0568,0.0792,0.0106,0.0114,0,0,0.0018,0.0048,0.0326,0,0.3158,8e-04,0,0,0.0086,0.2146,0.2136,6e-04,0.0044,0.0174
